epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
407,15831.56905946775,15831.56905946775,13128.704422624143,13128.704422624143
408,15548.354090860445,15548.354090860445,12365.20680606093,12365.20680606093
409,15541.274174381064,15541.274174381064,11350.696523169949,11350.696523169949
410,15416.025388395405,15416.025388395405,11512.632359892266,11512.632359892266
411,15560.70301909425,15560.70301909425,12319.596224850171,12319.596224850171
412,15445.946652486444,15445.946652486444,12784.337480379567,12784.337480379567
413,15298.02668601955,15298.02668601955,12183.658314604738,12183.658314604738
414,15180.406116224314,15180.406116224314,12404.435622681222,12404.435622681222
415,15039.642185716324,15039.642185716324,12383.942971425513,12383.942971425513
416,14964.327045876142,14964.327045876142,12565.04207245291,12565.04207245291
417,15073.781180882563,15073.781180882563,12440.80229737443,12440.80229737443
418,14859.135914981092,14859.135914981092,13158.933170126998,13158.933170126998
419,14972.984557826769,14972.984557826769,12880.158274472033,12880.158274472033
420,14842.401556703053,14842.401556703053,11130.836111408391,11130.836111408391
421,14834.101971630636,14834.101971630636,10748.517375231879,10748.517375231879
422,14817.098695241153,14817.098695241153,12405.334051262842,12405.334051262842
423,14697.7432064248,14697.7432064248,12656.652762913813,12656.652762913813
424,14456.142582584189,14456.142582584189,11705.595437803226,11705.595437803226
425,14298.793073540954,14298.793073540954,11100.81983313713,11100.81983313713
426,14417.26728939248,14417.26728939248,11263.984794163813,11263.984794163813
427,14375.524565674943,14375.524565674943,11753.456221907107,11753.456221907107
428,14044.342582807149,14044.342582807149,12141.083435894692,12141.083435894692
429,13969.097714219464,13969.097714219464,11058.919910727027,11058.919910727027
430,14043.410681319563,14043.410681319563,11342.752100278254,11342.752100278254
431,13887.16924742259,13887.16924742259,11724.795182737585,11724.795182737585
432,13897.320275711687,13897.320275711687,11513.167607555652,11513.167607555652
433,13865.66503014412,13865.66503014412,12594.021506670948,12594.021506670948
434,13700.887761085545,13700.887761085545,10376.954638894835,10376.954638894835
435,13746.364510871505,13746.364510871505,14311.890932684075,14311.890932684075
436,13936.489353685074,13936.489353685074,10114.770739690353,10114.770739690353
437,13650.573306845748,13650.573306845748,10691.245491759419,10691.245491759419
438,13502.324213176013,13502.324213176013,10415.495893086472,10415.495893086472
439,13562.550517043022,13562.550517043022,10358.750283158533,10358.750283158533
440,13434.979599208047,13434.979599208047,11368.180735409533,11368.180735409533
441,13604.00999081407,13604.00999081407,10768.094129031108,10768.094129031108
442,13331.625605334973,13331.625605334973,11087.77854550157,11087.77854550157
443,13402.745308932648,13402.745308932648,10666.942770761987,10666.942770761987
444,13261.411430463399,13261.411430463399,10958.865956763699,10958.865956763699
445,13015.230356155465,13015.230356155465,11227.339560591467,11227.339560591467
446,13198.910909853024,13198.910909853024,10196.681069848744,10196.681069848744
447,13262.909147358376,13262.909147358376,12933.59125731307,12933.59125731307
448,12982.687939230165,12982.687939230165,12587.315831014555,12587.315831014555
449,12949.40439386237,12949.40439386237,11901.057991759419,11901.057991759419
450,12803.522233518835,12803.522233518835,12370.836811501142,12370.836811501142
451,13041.56906058255,13041.56906058255,11495.551942868864,11495.551942868864
452,12744.059988361516,12744.059988361516,10365.127497146119,10365.127497146119
453,12881.510991902112,12881.510991902112,10419.663337881706,10419.663337881706
454,12620.929366438357,12620.929366438357,9839.166833886273,9839.166833886273
455,12666.148007188214,12666.148007188214,11618.440443065068,11618.440443065068
456,12832.688023954766,12832.688023954766,11112.542937535674,11112.542937535674
457,12443.174978595891,12443.174978595891,11516.446512021976,11516.446512021976
458,12602.776650346033,12602.776650346033,9736.146016160103,9736.146016160103
459,12405.786891989512,12405.786891989512,8478.540172838186,8478.540172838186
460,12408.53473597139,12408.53473597139,9556.10906508633,9556.10906508633
461,12391.759849234802,12391.759849234802,9387.314944750642,9387.314944750642
462,12445.244593232734,12445.244593232734,10543.028289098174,10543.028289098174
463,12446.76484798623,12446.76484798623,9276.567959162743,9276.567959162743
464,12236.811156669164,12236.811156669164,10229.91383731093,10229.91383731093
465,12411.20003812607,12411.20003812607,10491.137314051797,10491.137314051797
466,12295.853591431222,12295.853591431222,9497.585510532606,9497.585510532606
467,12309.236108509916,12309.236108509916,10194.753309833404,10194.753309833404
468,12165.888726500072,12165.888726500072,9094.95752844963,9094.95752844963
469,12025.702684097638,12025.702684097638,10601.48987763984,10601.48987763984
470,12068.402218892694,12068.402218892694,9963.014830149472,9963.014830149472
471,12101.31093705408,12101.31093705408,12604.899605807648,12604.899605807648
472,12039.77077926566,12039.77077926566,10331.122005654252,10331.122005654252
473,12046.64239083904,12046.64239083904,12207.531383775686,12207.531383775686
474,12086.002038964398,12086.002038964398,10245.814336071277,10245.814336071277
475,11830.254100224744,11830.254100224744,11580.444714968608,11580.444714968608
476,11771.833085848317,11771.833085848317,10678.960681096603,10678.960681096603
477,11776.173466930652,11776.173466930652,8988.745048070063,8988.745048070063
478,12026.239186465467,12026.239186465467,10439.141880261843,10439.141880261843
479,11807.754397318244,11807.754397318244,8754.92703428225,8754.92703428225
480,11771.957364574415,11771.957364574415,11445.872326715897,11445.872326715897
481,11696.74429725403,11696.74429725403,10245.4902767373,10245.4902767373
482,11547.806319005958,11547.806319005958,9634.504198326913,9634.504198326913
483,11660.553975144478,11660.553975144478,8498.997485017124,8498.997485017124
484,11414.811288215255,11414.811288215255,10100.009830283248,10100.009830283248
485,11369.848699700342,11369.848699700342,8796.810400836544,8796.810400836544
486,11392.658947809647,11392.658947809647,9552.490571043807,9552.490571043807
487,11476.173048324237,11476.173048324237,10125.750762521404,10125.750762521404
488,11400.165574722638,11400.165574722638,8225.610853221318,8225.610853221318
489,11259.088843776755,11259.088843776755,9924.9794498252,9924.9794498252
490,11306.902056132278,11306.902056132278,10300.137967323059,10300.137967323059
491,11402.340733358305,11402.340733358305,7387.752860570063,7387.752860570063
492,11258.33399329338,11258.33399329338,7677.450116161886,7677.450116161886
493,11081.08121633312,11081.08121633312,7698.929790061358,7698.929790061358
494,11088.406499714612,11088.406499714612,7794.288122725813,7794.288122725813
495,11398.50221175799,11398.50221175799,7987.064785334617,7987.064785334617
496,11284.795815942494,11284.795815942494,11410.952103845604,11410.952103845604
497,11015.967313026184,11015.967313026184,8621.443094053226,8621.443094053226
498,11113.207041283176,11113.207041283176,8032.225906999144,8032.225906999144
499,11177.108618052584,11177.108618052584,8549.915955425942,8549.915955425942
