epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
166,35108.332473925904,35108.332473925904,36615.88047933044,36615.88047933044
167,34940.40737614804,34940.40737614804,37682.90559145879,37682.90559145879
168,35038.033115562735,35038.033115562735,36113.99731110873,36113.99731110873
169,34759.65236807285,34759.65236807285,35085.06560237975,35085.06560237975
170,35155.37716473381,35155.37716473381,35699.196972534635,35699.196972534635
171,34922.09354568805,34922.09354568805,38860.07504086239,38860.07504086239
172,35103.362011597135,35103.362011597135,36530.25661095112,36530.25661095112
173,35043.50885595034,35043.50885595034,36520.949541635855,36520.949541635855
174,34861.81043498988,34861.81043498988,35805.21255192929,35805.21255192929
175,34912.412228556976,34912.412228556976,38706.434868875505,38706.434868875505
176,35167.22717300358,35167.22717300358,36451.88917231768,36451.88917231768
177,35160.24529839274,35160.24529839274,36775.77607896171,36775.77607896171
178,34790.96260118306,34790.96260118306,37488.218630818024,37488.218630818024
179,34666.78870738636,34666.78870738636,39538.87106091415,39538.87106091415
180,34974.66770119863,34974.66770119863,36514.897393441584,36514.897393441584
181,34503.13329895704,34503.13329895704,36127.68835677246,36127.68835677246
182,34643.217616555106,34643.217616555106,36335.29741983188,36335.29741983188
183,34665.652119979764,34665.652119979764,35840.770885424776,35840.770885424776
184,34839.58318901774,34839.58318901774,36253.74055908507,36253.74055908507
185,34394.883381654734,34394.883381654734,38405.16977532982,38405.16977532982
186,34755.36202862313,34755.36202862313,38173.36257102273,38173.36257102273
187,34573.05320623833,34573.05320623833,36799.897782607215,36799.897782607215
188,34457.60991496731,34457.60991496731,36927.25961603946,36927.25961603946
189,34174.76220034246,34174.76220034246,36086.23100020431,36086.23100020431
190,33713.493710110524,33713.493710110524,35247.576811566,35247.576811566
191,33821.91728041329,33821.91728041329,33949.561426146094,33949.561426146094
192,33501.01824943571,33501.01824943571,33590.76658818493,33590.76658818493
193,33136.21858703689,33136.21858703689,35564.225187954835,35564.225187954835
194,32690.767887025217,32690.767887025217,36945.44991499163,36945.44991499163
195,31851.092368462017,31851.092368462017,32382.253367498834,32382.253367498834
196,30484.60680164228,30484.60680164228,30685.143937164346,30685.143937164346
197,28334.14731621653,28334.14731621653,28066.050187164346,28066.050187164346
198,26083.052131168275,26083.052131168275,25404.252835436448,25404.252835436448
199,22643.287007219024,22643.287007219024,22462.249513542964,22462.249513542964
200,19823.831507092542,19823.831507092542,19708.13408823358,19708.13408823358
201,17603.756364074176,17603.756364074176,17389.336930480426,17389.336930480426
202,15787.46039266812,15787.46039266812,15567.969153151269,15567.969153151269
203,14732.474504786736,14732.474504786736,14881.796108830167,14881.796108830167
204,14394.517806151736,14394.517806151736,13707.096531622139,13707.096531622139
205,14000.890533789307,14000.890533789307,13289.492585482663,13289.492585482663
206,13501.12546882297,13501.12546882297,19422.466907543974,19422.466907543974
207,13650.062385074525,13650.062385074525,15393.726718774324,15393.726718774324
208,12995.110681137143,12995.110681137143,12962.948828216211,12962.948828216211
209,13155.433332279343,13155.433332279343,13312.37851434805,13312.37851434805
210,12997.594865202755,12997.594865202755,15957.44740046481,15957.44740046481
211,12740.905069125545,12740.905069125545,13286.916033867139,13286.916033867139
212,12517.049160131926,12517.049160131926,12555.742256212056,12555.742256212056
213,12474.701484423646,12474.701484423646,12999.427423042496,12999.427423042496
214,12566.895978459683,12566.895978459683,12596.577971766033,12596.577971766033
215,12857.050021768953,12857.050021768953,12936.679892724062,12936.679892724062
216,12324.024229208826,12324.024229208826,15578.2341822414,15578.2341822414
217,12665.927892473537,12665.927892473537,13586.755655063045,13586.755655063045
218,12625.72771236282,12625.72771236282,13205.784582230697,13205.784582230697
219,12458.871946874027,12458.871946874027,12319.638191802713,12319.638191802713
220,12670.68363631499,12670.68363631499,13793.171267840811,13793.171267840811
221,12257.460323347992,12257.460323347992,14010.949154598478,14010.949154598478
222,12185.261609297168,12185.261609297168,18735.160913906835,18735.160913906835
223,12247.185776117878,12247.185776117878,12850.372986675942,12850.372986675942
224,12094.856960348887,12094.856960348887,13174.5785847019,13174.5785847019
225,12049.285823304212,12049.285823304212,13625.06262222233,13625.06262222233
226,12457.366687057323,12457.366687057323,12322.321847575984,12322.321847575984
227,12323.354556643057,12323.354556643057,11954.376556206462,11954.376556206462
228,12070.643330309193,12070.643330309193,14276.65155508153,14276.65155508153
229,12052.023144409635,12052.023144409635,12611.011611577434,12611.011611577434
230,12048.08557569758,12048.08557569758,15030.656754699176,15030.656754699176
231,12463.700080995097,12463.700080995097,12821.670784424132,12821.670784424132
232,11965.446741467544,11965.446741467544,12771.348599672614,12771.348599672614
233,11900.018457396092,11900.018457396092,13956.89692370651,13956.89692370651
234,12229.645510852857,12229.645510852857,12396.799728982623,12396.799728982623
235,11743.906142371381,11743.906142371381,12752.848045719664,12752.848045719664
236,11896.762843681896,11896.762843681896,12993.868308479432,12993.868308479432
237,11950.038037291797,11950.038037291797,12115.835600020431,12115.835600020431
238,11874.152379018135,11874.152379018135,12453.461988399216,12453.461988399216
239,12041.598047847914,12041.598047847914,13962.883481986495,13962.883481986495
240,11899.911910535686,11899.911910535686,13714.248974791797,13714.248974791797
241,12031.967860999766,12031.967860999766,15146.111246035374,15146.111246035374
242,11997.70466950109,11997.70466950109,12998.68911579745,12998.68911579745
