Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed
12,5,5,0,0,0,0,0,0,-13,12.391814361572926,959.4741821289062,15.05667975070271,111.14125332152929,0.5719009122775892,0.0,23.753555297851562,2.1092164516448975
12,5,6,0,0,0,0,0,0,-13,12.222682857864754,960.14794921875,14.889212600479107,98.20645588940504,0.5987859675747852,0.0,25.283721923828125,2.1367027759552
12,5,7,31,186,45,30,205,46,-14,14.409541897104305,960.6557006835938,12.183237784236123,85.75021783394251,0.6238413958588196,0.0,28.423877716064453,2.075773239135742
12,5,8,80,605,247,80,605,247,-18,19.162874510693257,961.1100463867188,6.3034359030898806,74.03687878995123,0.6435489622440986,0.0,31.03641128540039,1.79102623462677
12,5,9,106,771,450,106,771,450,-20,23.270721192915914,961.6403198242188,4.298307912498639,63.48821043525726,0.6625790833394706,0.0,31.9869384765625,1.1803327798843384
12,5,10,120,851,611,120,851,611,-20,28.182650333834374,961.363037109375,3.2235256317445637,54.794622700998794,0.6788457270122131,0.0,26.787551879882812,1.1979126930236816
12,5,11,128,890,712,128,890,712,-18,30.513180891402726,960.6287841796875,3.369247230815059,48.96374851733453,0.6916329177636559,0.0,17.718795776367188,1.1854549646377563
12,5,12,130,900,743,130,900,743,-16,31.639658594523382,959.5078735351562,3.7055104354065165,47.07700902074428,0.7029808487897946,0.0,10.208847045898438,1.1434522867202759
12,5,13,127,885,701,127,885,701,-14,31.85123399252626,958.45654296875,4.182220795941034,49.588055121869786,0.7146706173206568,0.0,2.6877517700195312,1.1537374258041382
12,5,14,118,841,590,118,841,590,-13,31.22361504111427,957.8720703125,4.847887069764941,55.90548919970944,0.7237404526024238,0.0,358.97174072265625,1.2391799688339233
12,5,15,103,751,421,103,751,421,-12,29.67325447372366,957.4819946289062,5.751801607905224,64.92310344743007,0.7230183466819774,0.0,358.5302734375,1.3541390895843506
12,5,16,75,564,215,75,564,215,-10,26.33010733248443,957.587646484375,7.957776126463581,75.6752516493188,0.725057963821223,0.0,3.5380401611328125,1.5261471271514893
12,5,17,5,0,5,19,109,24,-9,22.398774933770596,958.2628784179688,10.656760652402292,87.51550148842213,0.7349227675730513,0.0,8.244865417480469,1.8339205980300903
12,5,18,0,0,0,0,0,0,-10,21.075444092047803,959.107177734375,11.471122087068693,100.05354085764677,0.7493292477978645,0.0,9.409164428710938,2.148016929626465
12,5,19,0,0,0,0,0,0,-9,19.966267663143924,959.4199829101562,12.342889850591392,113.04076572339063,0.7610617416057416,0.0,9.257179260253906,2.343785524368286
12,5,20,0,0,0,0,0,0,-9,18.908371045728245,959.9549560546875,13.300169394524422,126.32606302119498,0.7666112084736494,0.0,8.05218505859375,2.4539499282836914
12,5,21,0,0,0,0,0,0,-9,17.943156056750638,960.083984375,14.23227461655823,139.8060530589882,0.7722600565139927,0.0,7.089691162109375,2.4777112007141113
12,5,22,0,0,0,0,0,0,-9,17.062805513440537,959.9614868164062,15.222658242577392,153.401349899547,0.7720352840496338,0.0,6.757514953613281,2.4363319873809814
12,5,23,0,0,0,0,0,0,-9,16.298585272196988,959.6992797851562,16.27091416371428,167.01081748715345,0.7728618748463331,0.0,6.5391387939453125,2.368420124053955
12,6,0,0,0,0,0,0,0,-9,15.653166015402974,959.2271118164062,17.449237775317354,177.63474818149604,0.7788986550508267,0.0,6.295570373535156,2.2865798473358154
12,6,1,0,0,0,0,0,0,-8,15.116904188371109,959.0858154296875,18.94825476133043,165.17080483140688,0.7919072641980951,0.0,5.803611755371094,2.2367236614227295
12,6,2,0,0,0,0,0,0,-7,14.64976072860145,958.8616333007812,20.64953987060504,151.5537746353903,0.8078347215460688,0.0,6.123237609863281,2.277919054031372
12,6,3,0,0,0,0,0,0,-7,14.2050068750832,958.3998413085938,21.393907639046546,137.9724630843748,0.8215379328814022,0.0,5.7361602783203125,2.365730047225952
12,6,4,0,0,0,0,0,0,-7,13.807738373127563,958.4661254882812,22.18313606010618,124.51814580107815,0.8358052420793793,0.0,5.4778289794921875,2.4212846755981445
12,6,5,0,0,0,0,0,0,-7,13.463663685780205,958.6917724609375,23.188647649943615,111.2722043508,0.8467178787285804,0.0,5.272674560546875,2.4414424896240234
12,6,6,0,0,0,0,0,0,-6,13.177327373921571,959.4528198242188,24.190109854219088,98.34353509810033,0.8541638086696729,0.0,5.384124755859375,2.4827115535736084
12,6,7,33,131,43,29,190,43,-6,15.208539663954355,960.1226196289062,21.11747728711329,85.89370748127016,0.8578187133603044,0.0,6.705955505371094,2.537536859512329
12,6,8,79,591,241,79,591,241,-7,19.437893681360435,960.8377685546875,15.766588695579815,74.18663433705095,0.8555533263598664,0.0,7.5264892578125,2.1791985034942627
12,6,9,105,759,442,105,759,442,-7,23.679223461707466,961.643310546875,12.376136840329217,63.64260983834838,0.85137235340247,0.0,8.321136474609375,1.5547133684158325
12,6,10,120,842,603,120,842,603,-6,28.007462261486523,961.3172607421875,10.1036456054303,54.94891026070738,0.8422257486971443,0.0,358.05914306640625,1.7521533966064453
12,6,11,127,882,705,127,882,705,-5,30.1238105303799,960.1357421875,9.499703620389287,49.10763000349005,0.8286351003744145,0.0,355.107666015625,1.5605320930480957
12,6,12,130,894,737,130,894,737,-5,31.174026392991493,959.0061645507812,9.150057966150731,47.19547661525518,0.8187967483273365,0.0,354.6708984375,1.3994197845458984
12,6,13,127,879,696,127,879,696,-5,31.330617824079923,958.179443359375,8.871227358447879,49.66974213583136,0.8202681834991961,0.0,355.3269958496094,1.3714138269424438
12,6,14,118,835,586,118,835,586,-5,30.69210798141694,957.7026977539062,8.901333103064928,55.94959257546533,0.8298101883568659,0.0,359.701171875,1.4902386665344238
12,6,15,102,745,418,102,745,418,-6,29.20867719863986,957.4900512695312,9.41591997466329,64.93578319041461,0.8267237648825086,0.0,4.3559112548828125,1.6678810119628906
12,6,16,75,559,213,75,559,213,-6,26.134179117241047,957.6527709960938,11.224562029674876,75.66370077481054,0.8174004766460352,0.0,10.666961669921875,1.8906757831573486
12,6,17,5,0,5,19,110,24,-6,22.19086507880911,958.5723266601562,14.156342295722297,87.4855387475945,0.804747331900377,0.0,16.91717529296875,2.250469923019409
12,6,18,0,0,0,0,0,0,-6,20.806560862842275,959.1841430664062,15.000895892524763,100.00936902629174,0.7908521440891575,0.0,22.07305908203125,2.4943645000457764
12,6,19,0,0,0,0,0,0,-7,19.6782964851605,959.9534301757812,15.741455718035057,112.98544856501532,0.7749079932417282,0.0,27.46445083618164,2.573164463043213
12,6,20,0,0,0,0,0,0,-7,18.666113241852372,960.2991333007812,16.49612316431015,126.26192271411294,0.7591884145232023,0.0,33.5751838684082,2.5948004722595215
12,6,21,0,0,0,0,0,0,-7,17.80858413514119,960.2910766601562,17.368336569593865,139.73514991014977,0.7568884008011914,0.0,39.58698272705078,2.581587791442871
12,6,22,0,0,0,0,0,0,-7,17.057250843311067,960.311279296875,18.31760354928809,153.3263717390285,0.7566572638458772,0.0,44.04503631591797,2.558408737182617
12,6,23,0,0,0,0,0,0,-7,16.394974611246653,960.1409912109375,19.332982009489623,166.93980608842884,0.7602202767970068,0.0,47.59528350830078,2.541184663772583
12,7,0,0,0,0,0,0,0,-6,15.845440963712747,960.1671142578125,20.358390458449055,177.78030808759848,0.7652216172668129,0.0,51.54195022583008,2.533785581588745
12,7,1,0,0,0,0,0,0,-6,15.404834618161999,960.0673217773438,21.61452176842474,165.28988616413656,0.7692977490659667,0.0,55.70549392700195,2.5394349098205566
12,7,2,0,0,0,0,0,0,-6,15.01450831893925,959.564453125,22.60418214733097,151.6713696861118,0.7694011823711516,0.0,59.09931945800781,2.5511114597320557
12,7,3,0,0,0,0,0,0,-6,14.580313813354792,959.1155395507812,23.595531571033725,138.09315834804462,0.7643759772279134,0.0,62.45622253417969,2.585223436355591
12,7,4,0,0,0,0,0,0,-5,14.099911987771804,959.1256713867188,24.93155626540005,124.64330561184232,0.7573146374963251,0.0,66.13267517089844,2.610919237136841
12,7,5,0,0,0,0,0,0,-5,13.607220198360267,959.6328125,26.55447627133094,111.40251346195342,0.751385889152068,0.0,68.46488952636719,2.5800037384033203
12,7,6,0,0,0,0,0,0,-4,13.196961141213194,960.0372924804688,28.027595017574818,98.47942432308979,0.7505982727936787,0.0,68.56034851074219,2.5575406551361084
12,7,7,29,74,35,28,186,41,-4,15.075765466620794,961.0488891601562,24.73220772766895,86.03530217977745,0.753328050229968,0.0,67.92264556884766,2.538619041442871
12,7,8,79,592,239,79,592,239,-5,19.205591436416682,962.2134399414062,18.300890450093746,74.33362382782643,0.7570585019139072,0.0,68.07124328613281,2.1898856163024902
12,7,9,105,762,442,105,762,442,-5,23.370526607808017,962.9601440429688,13.94363378981861,63.79315171665398,0.7609288032352595,0.0,70.12370300292969,1.6886266469955444
12,7,10,120,845,603,120,845,603,-8,28.220918626872503,962.7830200195312,8.626215411592572,55.098070084646515,0.7641232365148424,0.0,82.48395538330078,1.677485466003418
12,7,11,128,884,705,128,884,705,-10,30.6615914748225,961.8505859375,6.462035375039359,49.245150863601914,0.7648953496171242,0.0,81.52047729492188,1.4707094430923462
12,7,12,130,896,738,130,896,738,-11,31.85431392787285,960.7354736328125,5.603722322328522,47.30680894750144,0.7634776553148802,0.0,77.70806121826172,1.4057422876358032
12,7,13,127,882,697,127,882,697,-11,32.095789341854584,959.977783203125,5.424827194972887,49.74422663334143,0.7613033194014008,0.0,74.83198547363281,1.4526890516281128
12,7,14,118,839,588,118,839,588,-11,31.46949054068409,959.2557373046875,5.644046080596839,55.98693126953615,0.758855432705526,0.0,73.54690551757812,1.4945943355560303
12,7,15,102,748,420,102,748,420,-11,29.994640554354135,958.9676513671875,6.194073630690259,64.94231589605182,0.7672520971331271,0.0,72.27030944824219,1.5733675956726074
12,7,16,75,562,214,75,562,214,-10,26.612779419109188,959.0430908203125,7.809668150257444,75.64661617624733,0.778550616516373,0.0,73.18883514404297,1.8178249597549438
12,7,17,6,0,6,19,112,24,-10,22.792179642009046,959.4749145507812,10.225359262753535,87.45059537384795,0.7914713450565573,0.0,75.11477661132812,2.1851754188537598
12,7,18,0,0,0,0,0,0,-10,21.508429205724042,959.8392944335938,11.150026982734145,99.96067748679968,0.8063610373666168,0.0,77.2657699584961,2.3782079219818115
12,7,19,0,0,0,0,0,0,-9,20.45045134170283,960.2802124023438,12.295716065312092,112.92600275431968,0.8196699510774608,0.0,80.88190460205078,2.4000327587127686
12,7,20,0,0,0,0,0,0,-9,19.488213709634636,960.4937133789062,13.556901865411678,126.19396452659265,0.8279693288352599,0.0,86.14388275146484,2.371417760848999
12,7,21,0,0,0,0,0,0,-8,18.601668025338768,960.5185546875,14.885936161737865,139.6606326557864,0.8322371450667829,0.0,92.96418762207031,2.290752649307251
12,7,22,0,0,0,0,0,0,-8,17.83540821330638,960.4172973632812,16.14427995165986,153.2477642735231,0.8360992311086284,0.0,99.43766021728516,2.173190116882324
12,7,23,0,0,0,0,0,0,-7,17.152439758266212,960.3656616210938,17.313711089108715,166.8642626288144,0.8372611856505285,0.0,104.71951293945312,1.9978276491165161
12,8,0,0,0,0,0,0,0,-7,16.549047435959437,960.2893676757812,18.55633043143001,177.91865892341514,0.839538250112939,0.0,110.13584899902344,1.8001824617385864
12,8,1,0,0,0,0,0,0,-7,16.02390394861277,960.0478515625,19.737279042928353,165.4087238080977,0.841136336108591,0.0,114.35714721679688,1.6362916231155396
12,8,2,0,0,0,0,0,0,-6,15.567340580954635,959.9674682617188,21.25293460279849,151.789101256442,0.8384958940213363,0.0,118.33500671386719,1.397063136100769
12,8,3,0,0,0,0,0,0,-4,15.25845752742623,959.8346557617188,24.91285162026264,138.21386319438983,0.8239484385937317,0.0,120.70423889160156,1.1212387084960938
12,8,4,0,0,0,0,0,0,-4,14.90606887027343,959.9230346679688,26.735418964636604,124.76816390374859,0.8057034995274164,0.0,117.7299575805664,0.8769375681877136
12,8,5,0,0,0,0,0,0,-3,14.58926906620843,960.4724731445312,28.191379139265415,111.5320857552048,0.784946344129478,0.0,105.91924285888672,0.6789703369140625
12,8,6,0,0,0,0,0,0,-3,14.307989253531787,960.827392578125,29.516212588076968,98.61401924416471,0.7623711960088694,0.0,81.83015441894531,0.5783752202987671
12,8,7,27,142,37,28,179,40,-3,16.199666412820477,961.2291259765625,25.944506018953206,86.17490881392757,0.7394546723919272,0.0,55.02745056152344,0.6375120878219604
12,8,8,79,592,237,79,592,237,-6,20.632908717031967,961.8184814453125,15.495226962615227,74.47774063837569,0.7186082481640494,0.0,48.6676025390625,0.7276280522346497
12,8,9,105,763,440,105,763,440,-8,24.715041993280806,962.2955932617188,10.469129023454087,63.93973188587378,0.7119285504116611,0.0,53.993595123291016,0.6298298835754395
12,8,10,120,847,603,120,847,603,-9,29.610288883250803,961.8692016601562,7.19762931558545,55.24201007272373,0.7137446348687595,0.0,19.45556640625,0.4706111550331116
12,8,11,128,886,705,128,886,705,-10,32.08643440282913,960.988037109375,5.748142562946252,49.37624100761718,0.7223299388436083,0.0,337.3482360839844,0.6410914063453674
12,8,12,130,897,737,130,897,737,-10,33.060510140399685,960.2788696289062,5.601480298414959,47.410959017840234,0.7320835371438212,0.0,312.1041259765625,0.704586923122406
12,8,13,127,883,697,127,883,697,-9,33.13813931961215,959.5394897460938,5.821836565761294,49.81148130210046,0.7453792061585358,0.0,291.158935546875,0.8976835608482361
12,8,14,118,838,587,118,838,587,-9,32.3968673469559,958.8876342773438,6.182533470009052,56.01749789731782,0.7611140429354888,0.0,285.01220703125,1.1016868352890015
12,8,15,102,749,420,102,749,420,-9,30.829996148590965,958.7437133789062,6.783939978423155,64.94271561470366,0.7681980966559764,0.0,287.2793884277344,1.1614354848861694
12,8,16,75,563,215,75,563,215,-7,27.43919108688641,958.596923828125,9.534419622396166,75.62403458616367,0.7719804630467761,0.0,297.7081298828125,1.1285074949264526
12,8,17,6,0,6,20,114,25,-8,23.66899000192751,958.971923828125,11.067636537962573,87.41072706038358,0.7708558253895483,0.0,317.1732177734375,1.2341489791870117
12,8,18,0,0,0,0,0,0,-8,22.384373205991437,959.33349609375,12.097667528977428,99.90754009871574,0.766019458434945,0.0,335.70916748046875,1.5080475807189941
12,8,19,0,0,0,0,0,0,-8,21.3019678247814,959.9140625,12.883985073110082,112.86252039659537,0.7596766454831103,0.0,349.2774658203125,1.8459999561309814
12,8,20,0,0,0,0,0,0,-7,20.242222734944505,959.8607788085938,14.67540793602711,126.12230034727486,0.7528624473374408,0.0,357.9510803222656,2.152672529220581
12,8,21,0,0,0,0,0,0,-6,19.236025698624815,960.0371704101562,16.868108117586278,139.58263830425315,0.7561804957612407,0.0,3.8004150390625,2.370910406112671
12,8,22,0,0,0,0,0,0,-5,18.339141039923618,959.7189331054688,19.094975384808947,153.16570622322686,0.7625097990694321,0.0,8.8729248046875,2.5252788066864014
12,8,23,0,0,0,0,0,0,-4,17.521857497117708,959.4869995117188,21.24975925652471,166.7844859856474,0.7722656911954009,0.0,12.272735595703125,2.608964204788208
12,9,0,0,0,0,0,0,0,-4,16.830858867043673,959.2144165039062,23.242905662492152,178.04914361431923,0.7883572761991503,0.0,12.919181823730469,2.6220927238464355
12,9,1,0,0,0,0,0,0,-3,16.25933972977964,958.9514770507812,25.245857234744467,165.52733454941023,0.8087778772284987,0.0,12.108314514160156,2.6171813011169434
12,9,2,0,0,0,0,0,0,-3,15.727318258881894,958.5659790039062,26.741588739637752,151.90692851810297,0.8311737719278208,0.0,9.759590148925781,2.557267904281616
12,9,3,0,0,0,0,0,0,-3,15.235680252710381,958.3026123046875,27.9739717043462,138.33450957282017,0.8376731291969188,0.0,7.946044921875,2.501699209213257
12,9,4,0,0,0,0,0,0,-3,14.841364212982569,958.4309692382812,29.053053912604337,124.89263574610972,0.8414015440778494,0.0,7.2009124755859375,2.4553897380828857
12,9,5,0,0,0,0,0,0,-2,14.511556976416898,958.832763671875,30.053032950532433,111.6608244351496,0.8443296124182024,0.0,6.89404296875,2.3840479850769043
12,9,6,0,0,0,0,0,0,-2,14.217950709149136,959.3246459960938,31.08593076435575,98.74721457602493,0.8470556362172552,0.0,7.12542724609375,2.304309129714966
12,9,7,26,125,35,27,169,37,-2,16.186252896761573,960.0870361328125,26.951027221451824,86.3124033181542,0.8490422849984137,0.0,8.65203857421875,2.1963589191436768
12,9,8,78,582,233,78,582,233,-3,20.522113071456488,960.9716186523438,19.150127700635668,74.61886700563531,0.8473747478342954,0.0,13.372879028320312,1.7600065469741821
12,9,9,104,755,434,104,755,434,-4,24.745804213877364,961.3814697265625,14.601474708705803,64.08224118444454,0.851694265332292,0.0,18.18476104736328,1.0489952564239502
12,9,10,119,839,596,119,839,596,-3,29.229744141036633,960.9146728515625,11.425826785594428,55.38063676348529,0.8569895359618025,0.0,339.29058837890625,0.9267483949661255
12,9,11,127,879,698,127,879,698,-3,31.194129824301285,959.6788330078125,10.172181928818857,49.50083016100949,0.8645659584493691,0.0,300.34576416015625,1.1410140991210938
12,9,12,129,890,731,129,890,731,-3,32.06441210421809,958.5745239257812,9.601018381315592,47.50788069900094,0.8722993232497759,0.0,283.8148498535156,1.4999667406082153
12,9,13,126,876,692,126,876,692,-4,32.09940152304432,957.497314453125,9.486962954420221,49.87148035058083,0.8770758052728516,0.0,278.35540771484375,1.8170353174209595
12,9,14,118,833,584,118,833,584,-4,31.38360065928981,956.8189697265625,9.767669401698134,56.04128710273691,0.8756600928407535,0.0,280.0753173828125,1.9859527349472046
12,9,15,102,744,418,102,744,418,-4,29.889435077018504,956.5174560546875,10.525907121907627,64.93699855841183,0.8647139511262604,0.0,286.230712890625,2.0531280040740967
12,9,16,75,560,214,75,560,214,-4,26.940824568663913,956.5940551757812,12.542109640134038,75.59599188199726,0.849485562087465,0.0,295.92535400390625,1.9939000606536865
12,9,17,7,0,7,20,115,25,-4,23.07220905592783,957.022705078125,15.870398425749585,87.36597910397518,0.8281265658424095,0.0,309.63629150390625,2.054046392440796
12,9,18,0,0,0,0,0,0,-4,21.690114547060773,957.6707763671875,17.131502490039114,99.85003357441178,0.8051715197186842,0.0,321.4259033203125,2.313483715057373
12,9,19,0,0,0,0,0,0,-4,20.529505269174194,958.2202758789062,18.149568006495358,112.7950958383467,0.7868585599867889,0.0,330.8929443359375,2.6426913738250732
12,9,20,0,0,0,0,0,0,-4,19.433371697739403,958.6762084960938,19.02430955257932,126.04704347625272,0.7677877527492325,0.0,339.1303405761719,2.9373779296875
12,9,21,0,0,0,0,0,0,-5,18.397304640327093,959.0020751953125,19.69631461685256,139.50130403997085,0.7543548109570395,0.0,344.4618225097656,3.096179485321045
12,9,22,0,0,0,0,0,0,-5,17.511284620173342,959.0513916015625,20.06233604840226,153.08037422154146,0.7408342415986816,0.0,347.7203063964844,3.131166934967041
12,9,23,0,0,0,0,0,0,-6,16.734968171737364,958.8416748046875,20.169429515053395,166.70076654557556,0.7258491824866067,0.0,350.7125549316406,3.103200912475586
12,10,0,0,0,0,0,0,0,-6,16.03751055497952,958.5177001953125,20.454289263648313,178.1709564968993,0.7085869791313645,0.0,353.72064208984375,3.010072946548462
12,10,1,0,0,0,0,0,0,-6,15.457523805291657,958.1521606445312,20.933152379976125,165.64572702140867,0.6894003379148239,0.0,355.6314697265625,2.866379499435425
12,10,2,0,0,0,0,0,0,-6,14.911034882870638,958.1431274414062,21.658110389341044,152.02480515190138,0.6675986835000685,0.0,356.2069396972656,2.6712405681610107
12,10,3,0,0,0,0,0,0,-6,14.364181451108266,958.083984375,22.552820773851533,138.4550254987941,0.6422490036003756,0.0,356.2986755371094,2.5299594402313232
12,10,4,0,0,0,0,0,0,-6,13.856910803742778,958.0201416015625,23.278649656059333,125.01663341552764,0.6223822070638255,0.0,358.35919189453125,2.4682791233062744
12,10,5,0,0,0,0,0,0,-6,13.410312166557048,958.2974243164062,23.86732802466541,111.78863090176654,0.6112328138567924,0.0,3.0401458740234375,2.421030282974243
12,10,6,0,0,0,0,0,0,-6,13.027897264451155,958.7825317382812,24.490876957549407,98.87890417780116,0.6034315751971929,0.0,9.711967468261719,2.3307971954345703
12,10,7,27,81,33,26,170,37,-7,14.93462323656081,959.7974853515625,20.7695135525804,86.44767001075724,0.5990185434640088,0.0,17.19470977783203,2.2156879901885986
12,10,8,78,593,234,78,593,234,-8,19.21365860495615,960.692138671875,14.05900733918897,74.75689263280934,0.6002190579906906,0.0,24.966934204101562,1.8851059675216675
12,10,9,105,767,438,105,767,438,-9,23.452674203046968,961.164794921875,10.502835200013527,64.22057558181619,0.6081101227166663,0.0,33.311851501464844,1.320849895477295
12,10,10,120,851,602,120,851,602,-9,27.95623293396858,960.851318359375,8.032911346995085,55.51386217459457,0.6141680339660511,0.0,11.783653259277344,0.6830992102622986
12,10,11,128,891,705,128,891,705,-9,30.108291416573195,959.9713134765625,6.8386092964793335,49.61885371998123,0.623712755605371,0.0,292.433349609375,0.5363398790359497
12,10,12,130,902,739,130,902,739,-10,31.040877909072833,959.0348510742188,6.266843661250109,47.59753275606278,0.6368196500472009,0.0,265.8125,1.0380498170852661
12,10,13,127,888,699,127,888,699,-10,31.079954741298025,958.2793579101562,6.171791621892391,49.924202898550185,0.6466882747189779,0.0,266.3135986328125,1.5002292394638062
12,10,14,119,845,591,119,845,591,-10,30.313220217075184,957.7138671875,6.3972730831108935,56.05829879734786,0.6531268899632146,0.0,272.910400390625,1.8295166492462158
12,10,15,103,756,423,103,756,423,-10,28.768677234961103,957.452392578125,6.950933023070882,64.9251862844272,0.6520308001983546,0.0,280.3520812988281,1.9528417587280273
12,10,16,71,569,213,76,571,218,-10,25.68417804378936,957.694580078125,8.513248927207092,75.5625290949565,0.6498188977176176,0.0,290.5699157714844,1.9287447929382324
12,10,17,21,122,26,21,122,26,-9,21.79141765539157,957.9326171875,11.219313506771533,87.3164093796499,0.6444432610351992,0.0,306.06842041015625,2.0758378505706787
12,10,18,0,0,0,0,0,0,-9,20.415749344606525,958.326171875,12.152265858265396,99.78823736693718,0.6388800308860688,0.0,319.65777587890625,2.3751003742218018
12,10,19,0,0,0,0,0,0,-9,19.224686698201822,958.698974609375,13.199942207415823,112.72382551633657,0.6335202309968431,0.0,330.63116455078125,2.6582396030426025
12,10,20,0,0,0,0,0,0,-9,18.100630889534216,959.1266479492188,14.48052202916077,125.968308428347,0.6285496404413669,0.0,339.18206787109375,2.872734546661377
12,10,21,0,0,0,0,0,0,-8,17.05389156606725,959.3604736328125,16.05908649878708,139.41676696365332,0.6327762375419014,0.0,344.89422607421875,2.9938862323760986
12,10,22,0,0,0,0,0,0,-8,16.17936145039073,959.4669189453125,17.21591425842496,152.99194243632053,0.6344725884644083,0.0,348.9496154785156,3.04652738571167
12,10,23,0,0,0,0,0,0,-8,15.44658936445694,959.7229614257812,18.126301713224233,166.61338526375886,0.6341134217817054,0.0,353.4331359863281,3.065887689590454
12,11,0,0,0,0,0,0,0,-8,14.804497317291293,959.6194458007812,18.934300241017446,178.28312443536453,0.6321682934125921,0.0,358.73760986328125,3.0569345951080322
12,11,1,0,0,0,0,0,0,-8,14.238585765281357,959.3081665039062,19.67883376090686,165.7639012928841,0.626615890212533,0.0,4.44744873046875,3.019749879837036
12,11,2,0,0,0,0,0,0,-8,13.73220204409165,959.177734375,20.5650198024618,152.14267926245375,0.6199347602114323,0.0,9.805953979492188,2.8828771114349365
12,11,3,0,0,0,0,0,0,-8,13.276363347531174,958.9581909179688,21.455669712076507,138.57533506892304,0.6121573256268652,0.0,15.694770812988281,2.719592571258545
12,11,4,0,0,0,0,0,0,-8,12.860727999329697,958.7216796875,22.36290654968932,125.14006646122297,0.6074721721474674,0.0,21.282730102539062,2.5779430866241455
12,11,5,0,0,0,0,0,0,-8,12.489557733491097,959.1708374023438,23.13293449855467,111.91540484560355,0.6048342370442996,0.0,26.57032012939453,2.4796388149261475
12,11,6,0,0,0,0,0,0,-8,12.194424692048017,959.7431030273438,23.60571342172482,99.0089811650473,0.6044646837055954,0.0,31.89449691772461,2.427793264389038
12,11,7,25,68,30,25,162,35,-8,14.147030707870726,960.551513671875,19.932130305094564,86.58060910844193,0.6063693113978822,0.0,36.8075065612793,2.3745219707489014
12,11,8,78,589,232,78,589,232,-9,18.43131756423429,961.4241333007812,13.636263271795166,74.89171126692602,0.612336159229419,0.0,39.410606384277344,2.0927600860595703
12,11,9,104,765,436,104,765,436,-10,22.753052698669308,961.8291015625,10.088018279302895,64.3546352942132,0.6130449974356584,0.0,38.83293533325195,1.6272939443588257
12,11,10,120,850,600,120,850,600,-10,27.010993732715576,961.401611328125,7.586111661388941,55.641601485505596,0.6125133600188869,0.0,33.68452835083008,1.3695224523544312
12,11,11,134,849,683,128,891,704,-11,29.119651086852173,960.7910766601562,6.377735555704532,49.73024945404547,0.6086390653988523,0.0,29.68787384033203,1.0805258750915527
12,11,12,148,811,695,130,904,739,-12,30.287956328842483,959.6558227539062,5.544192583699668,47.679876755467184,0.6024162960377871,0.0,23.191268920898438,0.8546596765518188
12,11,13,133,862,688,127,891,701,-13,30.57160491630094,958.9116821289062,5.045530304216079,49.96963165524356,0.594938911801793,0.0,12.107894897460938,0.7338100671768188
12,11,14,119,849,593,119,849,593,-13,29.968786016026,958.5653076171875,4.98044527767311,56.06853734967214,0.586567884200865,0.0,1.9333877563476562,0.7221209406852722
12,11,15,103,760,426,103,760,426,-14,28.4436987391083,958.3904418945312,5.3393821443900915,64.90730602527056,0.5870596756035349,0.0,1.51580810546875,0.8133628964424133
12,11,16,76,576,220,76,576,220,-12,25.100823186417472,958.7363891601562,7.508494598811731,75.52369684814114,0.5872331076597923,0.0,13.973648071289062,1.0975897312164307
12,11,17,8,0,8,21,127,27,-12,21.37534327583387,959.00341796875,9.462200595136357,87.26210076258936,0.5864996367484602,0.0,25.64928436279297,1.6382707357406616
12,11,18,0,0,0,0,0,0,-12,20.178847179661886,959.302001953125,9.874718676674563,99.72223355504119,0.5837919783722462,0.0,34.0073356628418,2.166475534439087
12,11,19,0,0,0,0,0,0,-12,19.133968300875665,959.6682739257812,10.659259494758345,112.64880780546865,0.5796629204058009,0.0,40.91706848144531,2.6015446186065674
12,11,20,0,0,0,0,0,0,-11,18.109462304906287,959.9994506835938,11.857909609659325,125.88621073820886,0.5749693657887214,0.0,45.289546966552734,2.9286465644836426
12,11,21,0,0,0,0,0,0,-11,17.134820444367847,960.1639404296875,13.488473046287647,139.32916384053627,0.5722567428401619,0.0,48.710784912109375,3.1152687072753906
12,11,22,0,0,0,0,0,0,-10,16.238493456095227,960.1871948242188,15.096712321365095,152.90058221622576,0.5698204438614799,0.0,51.716861724853516,3.1576485633850098
12,11,23,0,0,0,0,0,0,-9,15.43502092149123,960.0279541015625,16.467396192711448,166.52261286876617,0.5687250745147452,0.0,54.03285217285156,3.121072292327881
12,12,0,0,0,0,0,0,0,-9,14.70287896003191,959.5828857421875,17.718158927282776,178.38449779307,0.5709462601242218,0.0,55.82255935668945,3.0222458839416504
12,12,1,0,0,0,0,0,0,-9,14.069941400618063,959.207763671875,18.806510931459595,165.88184845180194,0.5758332550712204,0.0,56.99364471435547,2.904193162918091
12,12,2,0,0,0,0,0,0,-9,13.500010237162542,959.0225830078125,20.011745784006088,152.2604932993632,0.5819458630878032,0.0,59.648681640625,2.7388854026794434
12,12,3,0,0,0,0,0,0,-8,13.002981270599548,958.9266967773438,21.417870473448524,138.69535848239315,0.5862027845350161,0.0,63.08501434326172,2.5821478366851807
12,12,4,0,0,0,0,0,0,-8,12.537254630325947,959.168701171875,22.93913848336682,125.26284177609497,0.5884268662331149,0.0,66.35295104980469,2.4696245193481445
